;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Porsche Cayenne II Рестайлинг (958) Turbo S  ; 2015 ;5 800 000 ; 30 000 ;" Москва
"; 2 апреля;  ; 4.8 л; 570 л.с.; автомат; бензин; АИ-98; полный; 4.1 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2235; автомат; 8; полный; независимая, пружинная; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 284; 4.1; АИ-98; переднее, продольное; 4806; турбонаддув; 570 / 419 при 6000; 800 при 2500 – 4000; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 96 × 83
2; Porsche 718 Boxster S  ; 2016 ; 4 990 000 ; 15 ;" Нефтекамск
"; 30 июля 2017;  ; 2.5 л; 350 л.с.; робот; бензин; АИ-95; задний; 4.4 с; Германия; 2; 2; 4379; 1801; 1281; 2475; 125/150; 1385; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 285; 4.4; АИ-95; центральное; 2497; турбонаддув; 350 / 257 при 6500; 420 при 1900 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.5; 102 × 76.4
3; Porsche Boxster I (986) Рестайлинг S  ; 2004 ;999 999 ; 45 000 ;" Владимир
"; 22 апреля;  ; 3.2 л; 260 л.с.; автомат; бензин; АИ-98; задний; 6.4 с; Германия; 2; 2; 4320; 1780; 1290; 2415; 260; 1360; автомат; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 258; 6.4; АИ-98; центральное; 3179; нет; 260 / 191 при 6200; 310 при 4600; оппозитное; 6; 4; распределенный впрыск (многоточечный); 11; 93 × 78
4; Porsche Macan  ; 2016 ;3 200 000 ; 12 067 ;" Москва
"; 28 марта; 4,5; 2.0 л; 252 л.с.; робот; бензин; АИ-95; полный; 6.7 с; Германия; 5; 5; 4681; 1923; 1624; 2807; 500; 1845; робот; 7; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 229; 6.7; АИ-95; переднее, продольное; 1984; турбонаддув; 252 / 185 при 5000 – 6800; 370 при 1600 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 
5; Porsche Cayenne II (958)  ; 2011 ; 1 799 000 ; 45 800 ;" Санкт-Петербург
"; 9 февраля; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6; Porsche Cayman I (987) S  ; 2006 ; 1 200 000 ; 87 054 ;" Москва
"; 4 июня 2017; 4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7; Porsche 911 VII (991) Carrera 4S  ; 2013 ; 6 799 000 ; 3 919 ;" Санкт-Петербург
"; 24 апреля; 4,8; 3.8 л; 400 л.с.; робот; бензин; АИ-98; полный; 4.5 с; Германия; 2; 4; 4491; 1808; 1299; 2450; 135; 1535; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 294; 4.5; АИ-98; заднее; 3800; нет; 400 / 294 при 7400; 440 при 5600; оппозитное; 6; 4; непосредственный впрыск (прямой); 12.5; 102 × 77.5
8; Porsche Cayenne II (958)  ; 2013 ; 3 000 000 ; 40 000 ;" Москва
"; 24 апреля; 4,5; 3.6 л; 300 л.с.; автомат; бензин; АИ-98; полный; 7.8 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2030; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 7.8; АИ-98; переднее, продольное; 3598; нет; 300 / 220 при 6300; 400 при 3000; V-образное; 6; 4; непосредственный впрыск (прямой); 11.7; 89 × 96.4
9; Porsche 911 VII (991) Carrera 4S  ; 2014 ; 6 390 000 ; 10 989 ;" Санкт-Петербург
"; 24 апреля; 4,8; 3.8 л; 400 л.с.; робот; бензин; АИ-98; полный; 4.3 с; Германия; 2; 4; 4491; 1808; 1303; 2450; 135; 1465; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 297; 4.3; АИ-98; заднее; 3800; нет; 400 / 294 при 7400; 440 при 5600; оппозитное; 6; 4; непосредственный впрыск (прямой); 12.5; 102 × 77.5
10; Porsche Cayenne I (955)  ; 2004 ; 800 000 ; 214 000 ;" Санкт-Петербург
"; 3 февраля; 4,4; 3.2 л; 250 л.с.; автомат; бензин; АИ-98; полный; 9.7 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2170; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 214; 9.7; АИ-98; переднее, продольное; 3189; нет; 250 / 184 при 6000; 310 при 2500; V-образное с малым углом; 6; 4; распределенный впрыск (многоточечный); 11.1; 84 × 95.9
11; Porsche Cayenne I Рестайлинг (957) S  ; 2008 ; 1 120 000 ; 54 682 ;" Москва
"; 6 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12; Porsche Boxster III (981)  ; 2015 ; 3 000 000 ; 17 804 ;" Москва
"; 23 апреля;  ; 2.7 л; 265 л.с.; робот; бензин; АИ-98; задний; 5.7 с; Германия; 2; 2; 4374; 1801; 1282; 2475; 280; 1340; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 262; 5.7; АИ-98; центральное; 2706; нет; 265 / 195 при 6700; 280 при 4500 – 6500; оппозитное; 6; 4; непосредственный впрыск (прямой); 12.5; 89 × 72.5
13; Porsche Panamera I Turbo  ; 2009 ;2 050 000 ; 94 000 ;" Москва
"; 24 апреля; 4,7; 4.8 л; 500 л.с.; робот; бензин; АИ-98; полный; 4.2 с; Германия; 5; 4; 4970; 1931; 1418; 2870; 445/1263; 1970; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 303; 4.2; АИ-98; переднее, продольное; 4806; турбонаддув; 500 / 368 при 6500; 700 при 2250 – 4500; V-образное; 8; 4; распределенный впрыск (многоточечный); 10.5; 96 × 83
14; Porsche Panamera I Turbo  ; 2009 ; 2 100 000 ; 80 500 ;" Санкт-Петербург
"; 22 декабря 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15; Porsche Cayenne I (955)  ; 2004 ; 548 000 ; 147 200 ;" Москва
"; 23 апреля; 4,4; 3.2 л; 250 л.с.; автомат; бензин; АИ-98; полный; 9.7 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2170; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 214; 9.7; АИ-98; переднее, продольное; 3189; нет; 250 / 184 при 6000; 310 при 2500; V-образное с малым углом; 6; 4; распределенный впрыск (многоточечный); 11.1; 84 × 95.9
16; Porsche Cayenne I (955) S  ; 2004 ;550 000 ; 307 000 ;" Москва
"; 5 апреля; 4,4; 4.5 л; 340 л.с.; автомат; бензин; АИ-98; полный; 7.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2225; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 242; 7.2; АИ-98; переднее, продольное; 4511; нет; 340 / 250 при 6000; 420 при 2500; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.5; 93 × 83
17; Porsche Cayenne I Рестайлинг (957) Turbo  ; 2007 ;878 000 ; 93 000 ;" Санкт-Петербург
"; 2 марта; 4,6; 4.8 л; 500 л.с.; автомат; бензин; АИ-98; полный; 5.1 с; Германия; 5; 5; 4798; 1928; 1699; 2855; 540/1770; 2355; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 275; 5.1; АИ-98; переднее, продольное; 4806; турбонаддув; 500 / 368 при 6000; 700 при 4500; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 96 × 83
18; Porsche Cayenne I (955) Turbo  ; 2004 ; 650 000 ; 216 700 ;" Рязань
"; 20 ноября 2017; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19; Porsche Cayenne I (955) S  ; 2005 ; 515 000 ; 112 000 ;" Москва
"; 23 апреля; 4,4; 4.5 л; 340 л.с.; автомат; бензин; АИ-98; полный; 7.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2225; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 242; 7.2; АИ-98; переднее, продольное; 4511; нет; 340 / 250 при 6000; 420 при 2500; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.5; 93 × 83
20; Porsche Cayenne II (958) Diesel  ; 2010 ; 2 050 000 ; 68 000 ;" Санкт-Петербург
"; 23 апреля; 4,5; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2080; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 7.6; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
21; Porsche Cayenne II (958) S  ; 2011 ; 1 850 000 ; 118 000 ;" Псков
"; 23 апреля; 4,5; 4.8 л; 400 л.с.; автомат; бензин; АИ-98; полный; 5.9 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2065; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 258; 5.9; АИ-98; переднее, продольное; 4806; нет; 400 / 294 при 6500; 500 при 3500; V-образное; 8; 4; непосредственный впрыск (прямой); 12.5; 96 × 83
22; Porsche Cayenne II Рестайлинг (958) Diesel  ; 2016 ; 4 550 000 ; 6 667 ;" Рязань
"; 23 апреля;  ; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.3 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2110; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 7.3; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
23; Porsche Cayenne I (955) Turbo  ; 2005 ; 560 000 ; 108 729 ;" Санкт-Петербург
"; 23 апреля; 4,4; 4.5 л; 450 л.с.; автомат; бензин; АИ-98; полный; 5.6 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2355; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 266; 5.6; АИ-98; переднее, продольное; 4511; турбонаддув; 450 / 331 при 6000; 620 при 2250; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.5; 93 × 83
24; Porsche Panamera I 4  ; 2011 ; 2 398 000 ; 73 000 ;" Санкт-Петербург
"; 23 апреля; 4,7; 3.6 л; 300 л.с.; робот; бензин; АИ-98; полный; 6.1 с; Германия; 5; 4; 4970; 1931; 1418; 2870; 445/1263; 1820; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 257; 6.1; АИ-98; переднее, продольное; 3605; нет; 300 / 220 при 6200; 400 при 3750; V-образное; 6; 4; непосредственный впрыск (прямой); 12.5; 96 × 83
25; Porsche Cayenne II (958) Diesel  ; 2013 ; 2 800 000 ; 43 000 ;" Санкт-Петербург
"; 21 апреля; 4,5; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2080; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 7.6; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
26; Porsche Cayenne II Рестайлинг (958) Diesel  ; 2016 ; 4 440 000 ; 38 750 ;" Санкт-Петербург
"; 23 апреля;  ; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.3 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2110; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 7.3; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
27; Porsche Cayenne II (958)  ; 2012 ; 1 999 000 ; 80 000 ;" Сургут
"; 23 апреля; 4,5; 3.6 л; 300 л.с.; автомат; бензин; АИ-98; полный; 7.8 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2030; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 7.8; АИ-98; переднее, продольное; 3598; нет; 300 / 220 при 6300; 400 при 3000; V-образное; 6; 4; непосредственный впрыск (прямой); 11.7; 89 × 96.4
28; Porsche Cayenne II (958) Diesel  ; 2014 ; 2 599 000 ; 128 000 ;" Москва
"; 23 апреля; 4,5; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.6 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2080; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 7.6; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
29; Porsche Macan S  ; 2016 ; 3 149 000 ; 41 038 ;" Санкт-Петербург
"; 23 апреля; 4,5; 3.0 л; 340 л.с.; робот; бензин; АИ-98; полный; 5.4 с; Германия; 5; 5; 4681; 1923; 1624; 2807; 500; 1865; робот; 7; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 254; 5.4; АИ-98; переднее, продольное; 2997; турбонаддув; 340 / 250 при 5500 – 6500; 460 при 1450 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.8; 96 × 69
30; Porsche Cayman GT4  ; 2016 ; 4 899 000 ; 3 519 ;" Нижний Новгород
"; 23 апреля;  ; 3.8 л; 385 л.с.; механика; бензин; АИ-98; задний; 4.4 с; Германия; 2; 2; 4438; 1817; 1266; 2484; 150/275; 1340; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 295; 4.4; АИ-98; центральное; 3800; нет; 385 / 283 при 7400; 420 при 4750 – 6000; оппозитное; 6; 4; непосредственный впрыск (прямой); 12.5; 102 × 77.5
31; Porsche Panamera I S  ; 2011 ; 2 649 000 ; 73 353 ;" Пермь
"; 23 апреля; 4,7; 4.8 л; 400 л.с.; робот; бензин; АИ-98; задний; 5.4 с; Германия; 5; 4; 4970; 1931; 1418; 2870; 445/1263; 1770; робот; 7; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 283; 5.4; АИ-98; переднее, продольное; 4806; нет; 400 / 294 при 6500; 500 при 3500 – 5000; V-образное; 8; 4; распределенный впрыск (многоточечный); 12.5; 96 × 83
32; Porsche Macan S Diesel  ; 2016 ; 3 550 000 ; 20 000 ;" Москва
"; 23 апреля; 4,5; 3.0 л; 245 л.с.; робот; дизель; ДТ; полный; 6.3 с; Германия; 5; 5; 4681; 1923; 1624; 2807; 500; 1880; робот; 7; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 6.3; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 4000 – 4250; 580 при 1750 – 2500; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
33; Porsche Cayenne II Рестайлинг (958) Diesel  ; 2016 ; 3 699 000 ; 23 115 ;" Ломоносов
"; 23 апреля;  ; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.3 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2110; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 7.3; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
34; Porsche Cayenne II Рестайлинг (958)  ; 2016 ; 4 200 000 ; 11 000 ;" Москва
"; 23 апреля;  ; 3.6 л; 300 л.с.; автомат; бензин; АИ-95; полный; 7.7 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2040; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 7.7; АИ-95; переднее, продольное; 3598; нет; 300 / 220 при 6300; 400 при 3000; V-образное; 6; 4; непосредственный впрыск (прямой); 11.65; 89 × 96.4
35; Porsche Cayenne II Рестайлинг (958) S Diesel  ; 2015 ; 4 200 000 ; 46 000 ;" Владимир
"; 23 апреля;  ; 4.1 л; 385 л.с.; автомат; дизель; ДТ; полный; 5.4 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2215; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 252; 5.4; ДТ; переднее, продольное; 4134; турбонаддув; 385 / 283 при 3750; 850 при 2000 – 2750; V-образное; 8; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.4; 83 × 95.5
36; Porsche Cayenne II Рестайлинг (958)  ; 2015 ; 3 849 000 ; 23 800 ;" Тольятти
"; 23 апреля;  ; 3.6 л; 300 л.с.; автомат; бензин; АИ-95; полный; 7.7 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2040; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 7.7; АИ-95; переднее, продольное; 3598; нет; 300 / 220 при 6300; 400 при 3000; V-образное; 6; 4; непосредственный впрыск (прямой); 11.65; 89 × 96.4
37; Porsche Cayenne I (955) Turbo S  ; 2006 ; 670 000 ; 163 000 ;" Красноярск
"; 23 апреля; 4,4; 4.5 л; 521 л.с.; автомат; бензин; АИ-98; полный; 5.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2355; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 270; 5.2; АИ-98; переднее, продольное; 4511; турбонаддув; 521 / 383 при 5500; 720 при 2750; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.5; 93 × 83
38; Porsche Panamera I Рестайлинг 4  ; 2013 ; 2 900 000 ; 119 000 ;" Вологда
"; 23 апреля;  ; 3.6 л; 310 л.с.; робот; бензин; АИ-98; полный; 6.1 с; Германия; 5; 4, 5; 5015; 1931; 1418; 2920; 445/1263; 1820; робот; 7; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 257; 6.1; АИ-98; переднее, продольное; 3605; нет; 310 / 228 при 6200; 400 при 3750; V-образное; 6; 4; непосредственный впрыск (прямой); 12.5; 96 × 83
39; Porsche Cayenne II Рестайлинг (958) GTS  ; 2015 ; 4 700 000 ; 36 000 ;" Кольчугино
"; 23 февраля;  ; 3.6 л; 440 л.с.; автомат; бензин; АИ-95; полный; 5.2 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2110; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 262; 5.2; АИ-95; переднее, продольное; 3604; турбонаддув; 440 / 324 при 6000; 600 при 1600 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 10.5; 96 × 83
40; Porsche Cayenne I (955) Turbo S  ; 2006 ; 670 000 ; 163 000 ;" Люберцы
"; 23 апреля; 4,4; 4.5 л; 521 л.с.; автомат; бензин; АИ-98; полный; 5.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2355; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 270; 5.2; АИ-98; переднее, продольное; 4511; турбонаддув; 521 / 383 при 5500; 720 при 2750; V-образное; 8; 4; распределенный впрыск (многоточечный); 9.5; 93 × 83
41; Porsche Macan S  ; 2014 ; 2 700 000 ; 27 000 ;" Москва
"; 25 марта; 4,5; 3.0 л; 340 л.с.; робот; бензин; АИ-98; полный; 5.4 с; Германия; 5; 5; 4681; 1923; 1624; 2807; 500; 1865; робот; 7; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 254; 5.4; АИ-98; переднее, продольное; 2997; турбонаддув; 340 / 250 при 5500 – 6500; 460 при 1450 – 5000; V-образное; 6; 4; непосредственный впрыск (прямой); 9.8; 96 × 69
42; Porsche Cayenne II (958) Turbo  ; 2011 ; 2 250 000 ; 69 415 ;" Москва
"; 23 апреля; 4,5; 4.8 л; 500 л.с.; автомат; бензин; АИ-98; полный; 4.7 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2170; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 278; 4.7; АИ-98; переднее, продольное; 4806; турбонаддув; 500 / 368 при 6000; 700 при 2250 – 4500; V-образное; 8; 4; непосредственный впрыск (прямой); 10.5; 96 × 83
43; Porsche Cayenne II Рестайлинг (958) Diesel  ; 2016 ;4 130 000 ; 37 000 ;" Сергиев Посад
"; 14 апреля;  ; 3.0 л; 245 л.с.; автомат; дизель; ДТ; полный; 7.3 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2110; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 221; 7.3; ДТ; переднее, продольное; 2967; турбонаддув; 245 / 180 при 3800 – 4400; 550 при 1750 – 2750; V-образное; 6; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.8; 83 × 91.4
44; Porsche Cayenne I (955) S  ; 2004 ; 450 000 ; 180 000 ;" Москва
"; 20 апреля; 4,4; 4.5 л; 340 л.с.; автомат; бензин; АИ-98; полный; 7.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2225; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 242; 7.2; АИ-98; переднее, продольное; 4511; нет; 340 / 250 при 6000; 420 при 2500; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.5; 93 × 83
45; Porsche Cayenne I Рестайлинг (957) S  ; 2008 ; 1 090 000 ; 65 000 ;" Санкт-Петербург
"; 17 апреля; 4,6; 4.8 л; 385 л.с.; автомат; бензин; АИ-98; полный; 6.8 с; Германия; 5; 5; 4798; 1928; 1699; 2855; 540/1770; 2245; автомат; 6; полный; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые; 250; 6.8; АИ-98; переднее, продольное; 4806; нет; 385 / 283 при 6200; 500 при 3500; V-образное; 8; 4; непосредственный впрыск (прямой); 12.5; 96 × 83
46; Porsche Cayenne I (955)  ; 2004 ; 499 000 ; 200 000 ;" Тверь
"; 23 апреля; 4,4; 3.2 л; 250 л.с.; автомат; бензин; АИ-98; полный; 9.7 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2170; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 214; 9.7; АИ-98; переднее, продольное; 3189; нет; 250 / 184 при 6000; 310 при 2500; V-образное с малым углом; 6; 4; распределенный впрыск (многоточечный); 11.1; 84 × 95.9
47; Porsche Cayenne II (958) S  ; 2011 ; 1 800 000 ; 108 000 ;" Москва
"; 16 марта; 4,5; 4.8 л; 400 л.с.; автомат; бензин; АИ-98; полный; 5.9 с; Германия; 5; 5; 4846; 1939; 1705; 2895; 670/1780; 2065; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 258; 5.9; АИ-98; переднее, продольное; 4806; нет; 400 / 294 при 6500; 500 при 3500; V-образное; 8; 4; непосредственный впрыск (прямой); 12.5; 96 × 83
48; Porsche Cayenne I (955) S  ; 2003 ; 450 000 ; 208 000 ;" Москва
"; 23 апреля; 4,4; 4.5 л; 340 л.с.; автомат; бензин; АИ-98; полный; 7.2 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2225; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 242; 7.2; АИ-98; переднее, продольное; 4511; нет; 340 / 250 при 6000; 420 при 2500; V-образное; 8; 4; распределенный впрыск (многоточечный); 11.5; 93 × 83
49; Porsche Macan  ; 2018 ; 3 564 623 ; Нов;" Санкт-Петербург
"; 23 апреля; 4,5; 2.0 л; 252 л.с.; робот; бензин; АИ-95; полный; 6.7 с; Германия; 5; 5; 4681; 1923; 1624; 2807; 500; 1845; робот; 7; полный; независимая, пневмоэлемент; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 229; 6.7; АИ-95; переднее, продольное; 1984; турбонаддув; 252 / 185 при 5000 – 6800; 370 при 1600 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 9.6; 
50; Porsche Cayenne II Рестайлинг (958)  ; 2015 ; 3 490 000 ; 40 000 ;" Сочи
"; 23 апреля;  ; 3.6 л; 300 л.с.; автомат; бензин; АИ-95; полный; 7.7 с; Германия; 5; 5; 4855; 1939; 1705; 2895; 670/1728; 2040; автомат; 8; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 230; 7.7; АИ-95; переднее, продольное; 3598; нет; 300 / 220 при 6300; 400 при 3000; V-образное; 6; 4; непосредственный впрыск (прямой); 11.65; 89 × 96.4
51; Porsche Cayenne I (955)  ; 2004 ; 650 000 ; 190 000 ;" Санкт-Петербург
"; 1 марта; 4,4; 3.2 л; 250 л.с.; автомат; бензин; АИ-98; полный; 9.7 с; Германия; 5; 5; 4782; 1928; 1699; 2855; 540/1770; 2170; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые вентилируемые; 214; 9.7; АИ-98; переднее, продольное; 3189; нет; 250 / 184 при 6000; 310 при 2500; V-образное с малым углом; 6; 4; распределенный впрыск (многоточечный); 11.1; 84 × 95.9
