;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
57; DongFeng AX7 I  ; 2017 ; 1 189 000 ; Нов; 31 октября 2017;  ; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4690; 1850; 1727; 2712; 565/1572; 1625; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1997; нет; 140 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
58; DongFeng H30 Cross  ; 2016 ; 579 000 ; Нов; 18 июля 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
59; DongFeng H30 Cross  ; 2016 ; 604 000 ; Нов; 17 июля 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
60; DongFeng H30 Cross  ; 2016 ; 684 000 ; Нов; 11 сентября 2017;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
61; DongFeng H30 Cross  ; 2015 ; 599 000 ; Нов; 16 ноября 2016;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
62; DongFeng H30 Cross  ; 2015 ; 470 000 ; 39 000 ; 17 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
63; DongFeng H30 Cross  ; 2017 ; 700 000 ; 31 000 ; 3 апреля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
64; DongFeng H30 Cross  ; 2016 ; 455 000 ; 60 000 ; 29 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
65; DongFeng H30 Cross  ; 2015 ; 500 000 ; 35 000 ; 27 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
66; DongFeng S30  ; 2015 ; 450 000 ; 68 000 ; 21 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1220; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.5; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
67; DongFeng H30 Cross  ; 2014 ; 525 000 ; 40 000 ; 19 марта;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
68; DongFeng H30 Cross  ; 2015 ; 470 000 ; 31 000 ; 13 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
69; DongFeng S30  ; 2014 ; 400 000 ; 62 000 ; 2 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1210; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 187; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
70; DongFeng H30 Cross  ; 2015 ; 599 000 ; 5 ; 18 ноября 2016;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
71; DongFeng S30  ; 2014 ; 290 000 ; 30 000 ; 16 марта;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1210; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 187; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
72; DongFeng S30  ; 2014 ; 400 000 ; 66 000 ; 18 февраля;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Китай; 4; 5; 4526; 1740; 1465; 2610; 487; 1220; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180; 12.5; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
73; DongFeng H30 Cross  ; 2014 ; 420 000 ; 20 900 ; 6 апреля;  ; 1.6 л; 106 л.с.; механика; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1230; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 183;; АИ-95; переднее, поперечное; 1587; нет; 106 / 78 при 5750; 142 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
74; DongFeng H30 Cross  ; 2014 ; 550 000 ; 4 000 ; 30 января;  ; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний;; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1240; автомат; 4; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 180;; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
75; DongFeng H30 Cross  ; 2016 ; 550 000 ; 38 000 ; 3 мая 2017;  ; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Китай; 5; 5; 4351; 1760; 1528; 2610; 417/1137; 1220; механика; 5; передний; независимая, пружинная; независимая, торсионная; дисковые вентилируемые; дисковые; 183; 11; АИ-95; переднее, поперечное; 1556; нет; 117 / 86 при 6000; 153 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
